fight_id,event_id,event_name,bout,weight_class,method,ending_round,ending_time,time_format,referee,details,fight_duration_seconds,fighter_id,fighter_name,opponent_id,opponent_name,result,opponent_result,significant_strikes_landed,significant_strikes_attempted,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,head_strikes_landed,head_strikes_attempted,body_strikes_landed,body_strikes_attempted,leg_strikes_landed,leg_strikes_attempted,distance_strikes_landed,distance_strikes_attempted,clinch_strikes_landed,clinch_strikes_attempted,ground_strikes_landed,ground_strikes_attempted,knockdowns,submission_attempts,reversals,control_time_seconds,rounds_with_stats,significant_strikes_pct,takedown_pct
f4363f1317b47213,6e2b1d631832921d,UFC 259: Blachowicz vs. Adesanya,Dominick Cruz vs. Casey Kenney,Bantamweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Derek Cleary 28 - 29.Mike Bell 29 - 28.Sal D'amato 27 - 30.,300,e7bba7ce4d6c7b07,Casey Kenney,10f3ba6cd2f44a97,Dominick Cruz,L,W,74.0,193.0,74.0,193.0,0.0,2.0,41.0,148.0,10.0,19.0,23.0,26.0,72.0,191.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,38.34196891191709,0.0
f43f9861e73739c8,d29b5c4f22c6357d,UFC Fight Night: Rivera vs. Moraes,Walt Harris vs. Daniel Spitz,Heavyweight Bout,KO/TKO ,2,4:59,3 Rnd (5-5-5),Kevin MacDonald,Punches to Head At Distance ,299,03f982ca3735070c,Walt Harris,f86cb5f25d545e0e,Daniel Spitz,W,L,29.0,79.0,30.0,80.0,0.0,0.0,19.0,61.0,6.0,14.0,4.0,4.0,18.0,66.0,2.0,2.0,9.0,11.0,1.0,0.0,0.0,10.0,2.0,36.70886075949368,
f43f9861e73739c8,d29b5c4f22c6357d,UFC Fight Night: Rivera vs. Moraes,Walt Harris vs. Daniel Spitz,Heavyweight Bout,KO/TKO ,2,4:59,3 Rnd (5-5-5),Kevin MacDonald,Punches to Head At Distance ,299,f86cb5f25d545e0e,Daniel Spitz,03f982ca3735070c,Walt Harris,L,W,17.0,42.0,17.0,42.0,0.0,0.0,1.0,17.0,5.0,13.0,11.0,12.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.47619047619048,
f44aa569b4eec404,dc950d59dc590aca,UFC 14: Showdown,Mark Kerr vs. Moti Horenstein,Heavyweight Bout,KO/TKO ,1,2:22,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Half Guard ,142,a7b48e18ca27795d,Mark Kerr,baf942f4bcb09894,Moti Horenstein,W,L,14.0,20.0,18.0,24.0,1.0,1.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,1.0,70.0,100.0
f44aa569b4eec404,dc950d59dc590aca,UFC 14: Showdown,Mark Kerr vs. Moti Horenstein,Heavyweight Bout,KO/TKO ,1,2:22,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Half Guard ,142,baf942f4bcb09894,Moti Horenstein,a7b48e18ca27795d,Mark Kerr,L,W,1.0,2.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,
f44ab9e9e4a89735,495add4fbede0a44,UFC Fight Night: Gamrot vs. Salkilld,Billy Ray Goff vs. Ty Miller,Welterweight Bout,KO/TKO ,3,0:15,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance ,15,0859524157a19045,Ty Miller,fa07345cc9db5cc9,Billy Ray Goff,W,L,133.0,221.0,163.0,251.0,0.0,0.0,121.0,204.0,11.0,16.0,1.0,1.0,92.0,166.0,14.0,19.0,27.0,36.0,2.0,0.0,0.0,60.0,3.0,60.18099547511312,
f44ab9e9e4a89735,495add4fbede0a44,UFC Fight Night: Gamrot vs. Salkilld,Billy Ray Goff vs. Ty Miller,Welterweight Bout,KO/TKO ,3,0:15,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance ,15,fa07345cc9db5cc9,Billy Ray Goff,0859524157a19045,Ty Miller,L,W,25.0,57.0,35.0,67.0,0.0,8.0,8.0,36.0,11.0,13.0,6.0,8.0,18.0,49.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,43.85964912280701,0.0
f44b4e998b6829f6,babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,Elijah Smith vs. SuYoung You,Bantamweight Bout,Submission ,2,1:04,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke ,64,7478b7f959ba61f5,Elijah Smith,a474aade8eb3a8f0,SuYoung You,W,L,16.0,27.0,18.0,29.0,0.0,0.0,14.0,25.0,1.0,1.0,1.0,1.0,5.0,13.0,3.0,3.0,8.0,11.0,1.0,1.0,1.0,95.0,2.0,59.25925925925925,
f44b4e998b6829f6,babc6b5745335f18,UFC Fight Night: Emmett vs. Vallejos,Elijah Smith vs. SuYoung You,Bantamweight Bout,Submission ,2,1:04,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke ,64,a474aade8eb3a8f0,SuYoung You,7478b7f959ba61f5,Elijah Smith,L,W,3.0,3.0,21.0,27.0,4.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,100.0,50.0
f457d55f78d581f9,990060b2a68a7b82,UFC Fight Night: Almeida vs Garbrandt,Abel Trujillo vs. Jordan Rinaldi,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Chris Lee 28 - 29.Patricia Morse-Jarman 28 - 29.Glenn Trowbridge 28 - 29.,300,c07efc18b231f170,Jordan Rinaldi,e14b5aa06eea9653,Abel Trujillo,L,W,18.0,58.0,43.0,84.0,2.0,7.0,14.0,49.0,2.0,5.0,2.0,4.0,16.0,54.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,232.0,3.0,31.03448275862069,28.57142857142857
f457d55f78d581f9,990060b2a68a7b82,UFC Fight Night: Almeida vs Garbrandt,Abel Trujillo vs. Jordan Rinaldi,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Chris Lee 28 - 29.Patricia Morse-Jarman 28 - 29.Glenn Trowbridge 28 - 29.,300,e14b5aa06eea9653,Abel Trujillo,c07efc18b231f170,Jordan Rinaldi,W,L,35.0,80.0,57.0,102.0,3.0,3.0,29.0,72.0,6.0,8.0,0.0,0.0,25.0,63.0,4.0,7.0,6.0,10.0,0.0,0.0,0.0,245.0,3.0,43.75,100.0
f46308108eb9261a,81ddc98fceb30086,UFC Fight Night: Dern vs. Ribas 2,Mackenzie Dern vs. Amanda Ribas,Women's Strawweight Bout,Submission ,3,4:56,5 Rnd (5-5-5-5-5),Mark Smith,Armbar From Mount ,296,7447e9f28508106a,Mackenzie Dern,beecb672a279223e,Amanda Ribas,W,L,27.0,46.0,82.0,107.0,1.0,3.0,13.0,27.0,3.0,8.0,11.0,11.0,18.0,34.0,1.0,3.0,8.0,9.0,0.0,1.0,2.0,274.0,3.0,58.69565217391305,33.33333333333333
f46308108eb9261a,81ddc98fceb30086,UFC Fight Night: Dern vs. Ribas 2,Mackenzie Dern vs. Amanda Ribas,Women's Strawweight Bout,Submission ,3,4:56,5 Rnd (5-5-5-5-5),Mark Smith,Armbar From Mount ,296,beecb672a279223e,Amanda Ribas,7447e9f28508106a,Mackenzie Dern,L,W,17.0,56.0,99.0,151.0,2.0,2.0,10.0,44.0,1.0,4.0,6.0,8.0,14.0,51.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,347.0,3.0,30.35714285714285,100.0
f4641db74fcb8ab7,58bc81376286b3d3,UFC Fight Night: Maynard vs Diaz,Rick Story vs. Jesse Lennox,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Jeff Blatnick 27 - 30.Eric Colon 29 - 28.Cardo Urso 27 - 30.,300,3ae10ac4df3df05c,Jesse Lennox,5b5307450405abf0,Rick Story,L,W,22.0,128.0,24.0,130.0,1.0,2.0,13.0,112.0,7.0,12.0,2.0,4.0,21.0,126.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,64.0,3.0,17.1875,50.0
f4641db74fcb8ab7,58bc81376286b3d3,UFC Fight Night: Maynard vs Diaz,Rick Story vs. Jesse Lennox,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Jeff Blatnick 27 - 30.Eric Colon 29 - 28.Cardo Urso 27 - 30.,300,5b5307450405abf0,Rick Story,3ae10ac4df3df05c,Jesse Lennox,W,L,47.0,172.0,67.0,192.0,2.0,3.0,31.0,153.0,12.0,15.0,4.0,4.0,36.0,152.0,7.0,10.0,4.0,10.0,0.0,1.0,1.0,263.0,3.0,27.325581395348834,66.66666666666666
f466cd99d02644e9,3a24769a4855040a,UFC 275: Teixeira vs. Prochazka,Liang Na vs. Silvana Gomez Juarez,Women's Strawweight Bout,KO/TKO ,1,1:22,3 Rnd (5-5-5),Steve Perceval,Punches to Head At Distance ,82,b4880ef2f838d4e1,Silvana Gomez Juarez,ec0dcceace7d25a3,Liang Na,W,L,8.0,12.0,10.0,14.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.66666666666666,
f466cd99d02644e9,3a24769a4855040a,UFC 275: Teixeira vs. Prochazka,Liang Na vs. Silvana Gomez Juarez,Women's Strawweight Bout,KO/TKO ,1,1:22,3 Rnd (5-5-5),Steve Perceval,Punches to Head At Distance ,82,ec0dcceace7d25a3,Liang Na,b4880ef2f838d4e1,Silvana Gomez Juarez,L,W,4.0,17.0,4.0,17.0,0.0,2.0,4.0,17.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,23.52941176470588,0.0
f4717203e762d780,bc7cf284c1c2f16e,UFC on FOX: Machida vs Rockhold,Jacare Souza vs. Chris Camozzi,Middleweight Bout,Submission ,1,2:33,3 Rnd (5-5-5),Dan Miragliotta,Armbar On Ground ,153,6c2030e0a143a94b,Chris Camozzi,7a703c565ccaa18f,Jacare Souza,L,W,7.0,14.0,7.0,14.0,0.0,0.0,2.0,8.0,0.0,1.0,5.0,5.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,
f4717203e762d780,bc7cf284c1c2f16e,UFC on FOX: Machida vs Rockhold,Jacare Souza vs. Chris Camozzi,Middleweight Bout,Submission ,1,2:33,3 Rnd (5-5-5),Dan Miragliotta,Armbar On Ground ,153,7a703c565ccaa18f,Jacare Souza,6c2030e0a143a94b,Chris Camozzi,W,L,6.0,9.0,10.0,13.0,1.0,1.0,2.0,4.0,4.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,89.0,1.0,66.66666666666666,100.0
f47a32ec7dfda660,706404da0775dcbc,UFC on FOX: Gustafsson vs Johnson,Alexander Gustafsson vs. Anthony Johnson,Light Heavyweight Bout,KO/TKO ,1,2:15,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head On Ground ,135,365fee2da473b177,Anthony Johnson,3c6976f8182d9527,Alexander Gustafsson,W,L,30.0,47.0,38.0,56.0,0.0,0.0,29.0,45.0,0.0,0.0,1.0,2.0,9.0,21.0,4.0,5.0,17.0,21.0,1.0,0.0,0.0,32.0,1.0,63.82978723404256,
f47a32ec7dfda660,706404da0775dcbc,UFC on FOX: Gustafsson vs Johnson,Alexander Gustafsson vs. Anthony Johnson,Light Heavyweight Bout,KO/TKO ,1,2:15,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head On Ground ,135,3c6976f8182d9527,Alexander Gustafsson,365fee2da473b177,Anthony Johnson,L,W,10.0,20.0,10.0,20.0,0.0,0.0,8.0,16.0,0.0,1.0,2.0,3.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,
f4817d5cbe9be532,ce7871949b0ed2bf,UFC Fight Night: Cannonier vs. Rodrigues,Angela Hill vs. Ketlen Souza,Women's Strawweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29.Derek Cleary 29 - 28.Sal D'amato 28 - 29.,300,8bd4200561c77a62,Ketlen Souza,f0feeb2192937424,Angela Hill,L,W,70.0,138.0,77.0,146.0,0.0,2.0,41.0,101.0,19.0,23.0,10.0,14.0,61.0,128.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,50.72463768115942,0.0
f4817d5cbe9be532,ce7871949b0ed2bf,UFC Fight Night: Cannonier vs. Rodrigues,Angela Hill vs. Ketlen Souza,Women's Strawweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29.Derek Cleary 29 - 28.Sal D'amato 28 - 29.,300,f0feeb2192937424,Angela Hill,8bd4200561c77a62,Ketlen Souza,W,L,86.0,158.0,103.0,176.0,2.0,6.0,40.0,96.0,40.0,55.0,6.0,7.0,63.0,131.0,16.0,19.0,7.0,8.0,0.0,0.0,0.0,271.0,3.0,54.43037974683544,33.33333333333333
f484290346cfcf73,054defd5420a551f,UFC 118: Edgar vs Penn 2,Kenny Florian vs. Gray Maynard,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Sal D'amato 27 - 30.Cecil Peoples 27 - 30.David Ginsberg 28 - 29.,300,7d96bc577e5178b2,Gray Maynard,cb139171ed1b69fe,Kenny Florian,W,L,15.0,53.0,47.0,86.0,5.0,7.0,12.0,49.0,3.0,4.0,0.0,0.0,4.0,32.0,0.0,1.0,11.0,20.0,0.0,0.0,0.0,399.0,3.0,28.30188679245283,71.42857142857143
f484290346cfcf73,054defd5420a551f,UFC 118: Edgar vs Penn 2,Kenny Florian vs. Gray Maynard,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Sal D'amato 27 - 30.Cecil Peoples 27 - 30.David Ginsberg 28 - 29.,300,cb139171ed1b69fe,Kenny Florian,7d96bc577e5178b2,Gray Maynard,L,W,14.0,63.0,33.0,85.0,0.0,0.0,7.0,50.0,4.0,9.0,3.0,4.0,11.0,60.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,22.22222222222222,
f4a2806f77ac1cdc,0eec866a077889f0,UFC 266: Volkanovski vs. Ortega,Jessica Andrade vs. Cynthia Calvillo,Women's Flyweight Bout,KO/TKO ,1,4:54,3 Rnd (5-5-5),Herb Dean,Punches to Head In Clinch ,294,6a1901c62ab3870f,Jessica Andrade,98215d037be5bcb7,Cynthia Calvillo,W,L,48.0,86.0,48.0,86.0,0.0,0.0,34.0,70.0,2.0,3.0,12.0,13.0,41.0,72.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.81395348837209,
f4a2806f77ac1cdc,0eec866a077889f0,UFC 266: Volkanovski vs. Ortega,Jessica Andrade vs. Cynthia Calvillo,Women's Flyweight Bout,KO/TKO ,1,4:54,3 Rnd (5-5-5),Herb Dean,Punches to Head In Clinch ,294,98215d037be5bcb7,Cynthia Calvillo,6a1901c62ab3870f,Jessica Andrade,L,W,27.0,75.0,27.0,75.0,0.0,0.0,10.0,52.0,13.0,18.0,4.0,5.0,27.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,
f4af2b4349b7b589,505934897b8b4824,UFC on FX: Maynard vs Guida,Nick Catone vs. Chris Camozzi,Middleweight Bout,TKO - Doctor's Stoppage ,3,1:51,3 Rnd (5-5-5),Dan Miragliotta,Facial Cut,111,6c2030e0a143a94b,Chris Camozzi,f8fe2053d73d7bcf,Nick Catone,W,L,34.0,69.0,55.0,94.0,0.0,0.0,19.0,53.0,4.0,4.0,11.0,12.0,26.0,60.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,49.275362318840585,
f4af2b4349b7b589,505934897b8b4824,UFC on FX: Maynard vs Guida,Nick Catone vs. Chris Camozzi,Middleweight Bout,TKO - Doctor's Stoppage ,3,1:51,3 Rnd (5-5-5),Dan Miragliotta,Facial Cut,111,f8fe2053d73d7bcf,Nick Catone,6c2030e0a143a94b,Chris Camozzi,L,W,14.0,43.0,32.0,65.0,2.0,9.0,10.0,34.0,2.0,7.0,2.0,2.0,8.0,31.0,4.0,8.0,2.0,4.0,0.0,0.0,0.0,158.0,3.0,32.55813953488372,22.22222222222222
f4bd11655adeb078,03da33a102d9a45f,UFC Fight Night: Covington vs. Lawler,Mickey Gall vs. Salim Touahri,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Gary Copeland,Eric Colon 28 - 29.Dave Tirelli 28 - 29.Cardo Urso 28 - 29.,300,9e50097a89442158,Mickey Gall,cbf1c7ba5408a66f,Salim Touahri,W,L,50.0,117.0,66.0,136.0,1.0,7.0,41.0,103.0,3.0,8.0,6.0,6.0,24.0,82.0,18.0,26.0,8.0,9.0,0.0,0.0,0.0,300.0,3.0,42.73504273504273,14.285714285714285
f4bd11655adeb078,03da33a102d9a45f,UFC Fight Night: Covington vs. Lawler,Mickey Gall vs. Salim Touahri,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Gary Copeland,Eric Colon 28 - 29.Dave Tirelli 28 - 29.Cardo Urso 28 - 29.,300,cbf1c7ba5408a66f,Salim Touahri,9e50097a89442158,Mickey Gall,L,W,48.0,96.0,65.0,118.0,0.0,3.0,23.0,64.0,20.0,25.0,5.0,7.0,32.0,68.0,9.0,15.0,7.0,13.0,0.0,0.0,0.0,104.0,3.0,50.0,0.0
f4bdf10856c1760e,4d74641fac830182,UFC on FX: Guillard vs Miller,Daniel Pineda vs. Pat Schilling,Featherweight Bout,Submission ,1,1:37,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke ,97,361d49960a196976,Daniel Pineda,de12bd65e2f46478,Pat Schilling,W,L,19.0,24.0,38.0,44.0,1.0,1.0,16.0,21.0,1.0,1.0,2.0,2.0,8.0,12.0,0.0,0.0,11.0,12.0,0.0,1.0,0.0,45.0,1.0,79.16666666666666,100.0
f4bdf10856c1760e,4d74641fac830182,UFC on FX: Guillard vs Miller,Daniel Pineda vs. Pat Schilling,Featherweight Bout,Submission ,1,1:37,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke ,97,de12bd65e2f46478,Pat Schilling,361d49960a196976,Daniel Pineda,L,W,4.0,7.0,4.0,7.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.14285714285714,
f4cdc944e27c2cd2,d6455cb4bee503ce,UFC Fight Night: Poirier vs. Johnson,Uriah Hall vs. Derek Brunson,Middleweight Bout,KO/TKO ,1,1:41,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance ,101,65578a75fa7900e3,Uriah Hall,b1a3e0aca758b322,Derek Brunson,L,W,1.0,3.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33333333333333,
f4cdc944e27c2cd2,d6455cb4bee503ce,UFC Fight Night: Poirier vs. Johnson,Uriah Hall vs. Derek Brunson,Middleweight Bout,KO/TKO ,1,1:41,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance ,101,b1a3e0aca758b322,Derek Brunson,65578a75fa7900e3,Uriah Hall,W,L,4.0,7.0,15.0,18.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,62.0,1.0,57.14285714285714,0.0
f4d8266a42a41dff,885e7f70dcac0007,UFC 280: Oliveira vs. Makhachev,Volkan Oezdemir vs. Nikita Krylov,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,David Lethaby 27 - 30.Anders Ohlsson 28 - 29.Vito Paolillo 28 - 29.,300,0845c81e37d3bcb3,Volkan Oezdemir,1091d4d957141094,Nikita Krylov,L,W,42.0,81.0,108.0,157.0,1.0,1.0,35.0,72.0,3.0,3.0,4.0,6.0,34.0,68.0,5.0,9.0,3.0,4.0,0.0,0.0,0.0,47.0,3.0,51.85185185185185,100.0
f4d8266a42a41dff,885e7f70dcac0007,UFC 280: Oliveira vs. Makhachev,Volkan Oezdemir vs. Nikita Krylov,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,David Lethaby 27 - 30.Anders Ohlsson 28 - 29.Vito Paolillo 28 - 29.,300,1091d4d957141094,Nikita Krylov,0845c81e37d3bcb3,Volkan Oezdemir,W,L,57.0,121.0,171.0,251.0,7.0,20.0,42.0,100.0,12.0,18.0,3.0,3.0,38.0,93.0,12.0,17.0,7.0,11.0,0.0,1.0,0.0,557.0,3.0,47.10743801652893,35.0
f4d9138ba502b7ec,4887e5bc4dbb73ff,UFC Fight Night: Rothwell vs Dos Santos,Derrick Lewis vs. Gabriel Gonzaga,Heavyweight Bout,KO/TKO ,1,4:48,3 Rnd (5-5-5),Marc Goddard,Punches to Head At Distance ,288,270b89c00ef0c55c,Gabriel Gonzaga,d3df1add9d9a7efb,Derrick Lewis,L,W,5.0,7.0,6.0,8.0,1.0,6.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,219.0,1.0,71.42857142857143,16.666666666666664
f4d9138ba502b7ec,4887e5bc4dbb73ff,UFC Fight Night: Rothwell vs Dos Santos,Derrick Lewis vs. Gabriel Gonzaga,Heavyweight Bout,KO/TKO ,1,4:48,3 Rnd (5-5-5),Marc Goddard,Punches to Head At Distance ,288,d3df1add9d9a7efb,Derrick Lewis,270b89c00ef0c55c,Gabriel Gonzaga,W,L,17.0,25.0,21.0,29.0,0.0,0.0,15.0,20.0,2.0,5.0,0.0,0.0,7.0,12.0,9.0,11.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,68.0,
f4d91498ca3f0a1f,a72d260b436924c4,UFC 182: Jones vs Cormier,Donald Cerrone vs. Myles Jury,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John McCarthy,Sal D'amato 27 - 30.Chris Lee 27 - 30.Glenn Trowbridge 27 - 30.,300,08e908ed6d18d6a0,Myles Jury,1d00756835ca67c9,Donald Cerrone,L,W,15.0,53.0,17.0,57.0,1.0,7.0,5.0,32.0,2.0,5.0,8.0,16.0,15.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,3.0,28.30188679245283,14.285714285714285
f4d91498ca3f0a1f,a72d260b436924c4,UFC 182: Jones vs Cormier,Donald Cerrone vs. Myles Jury,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John McCarthy,Sal D'amato 27 - 30.Chris Lee 27 - 30.Glenn Trowbridge 27 - 30.,300,1d00756835ca67c9,Donald Cerrone,08e908ed6d18d6a0,Myles Jury,W,L,37.0,83.0,54.0,105.0,1.0,1.0,6.0,42.0,4.0,9.0,27.0,32.0,29.0,71.0,1.0,3.0,7.0,9.0,0.0,2.0,1.0,221.0,3.0,44.57831325301205,100.0
f4df74046a1c4364,0eec866a077889f0,UFC 266: Volkanovski vs. Ortega,Curtis Blaydes vs. Jairzinho Rozenstruik,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Eric Colon 27 - 30.Chris Lee 27 - 30.Tony Weeks 27 - 30.,300,2cd428e9606856fd,Jairzinho Rozenstruik,fa6796c55d6c5440,Curtis Blaydes,L,W,18.0,68.0,46.0,99.0,0.0,0.0,17.0,65.0,1.0,2.0,0.0,1.0,16.0,65.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.47058823529412,
f4df74046a1c4364,0eec866a077889f0,UFC 266: Volkanovski vs. Ortega,Curtis Blaydes vs. Jairzinho Rozenstruik,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Eric Colon 27 - 30.Chris Lee 27 - 30.Tony Weeks 27 - 30.,300,fa6796c55d6c5440,Curtis Blaydes,2cd428e9606856fd,Jairzinho Rozenstruik,W,L,32.0,96.0,113.0,190.0,3.0,6.0,18.0,76.0,6.0,8.0,8.0,12.0,24.0,86.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,379.0,3.0,33.33333333333333,50.0
f4e262b04f4e94bd,805ad1801eb26abb,UFC Fight Night: Holm vs. Aldana,Charles Jourdain vs. Josh Culibao,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Ahmed Korchi 27 - 30.Lukasz Bosacki 29 - 28.Mike Bell 28 - 28.,300,6751eacd16bd59bc,Josh Culibao,f1d64ae34e088832,Charles Jourdain,D,D,46.0,124.0,51.0,130.0,0.0,7.0,19.0,78.0,22.0,40.0,5.0,6.0,40.0,115.0,2.0,2.0,4.0,7.0,1.0,0.0,0.0,148.0,3.0,37.096774193548384,0.0
f4e262b04f4e94bd,805ad1801eb26abb,UFC Fight Night: Holm vs. Aldana,Charles Jourdain vs. Josh Culibao,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Ahmed Korchi 27 - 30.Lukasz Bosacki 29 - 28.Mike Bell 28 - 28.,300,f1d64ae34e088832,Charles Jourdain,6751eacd16bd59bc,Josh Culibao,D,D,44.0,101.0,68.0,126.0,0.0,0.0,17.0,63.0,10.0,19.0,17.0,19.0,34.0,81.0,0.0,0.0,10.0,20.0,0.0,3.0,0.0,171.0,3.0,43.56435643564357,
f4e490d25bd62d39,43563a32c3f10e95,UFC 183: Silva vs Diaz,Anderson Silva vs. Nick Diaz,Middleweight Bout,Overturned ,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,Failed Drug Test by SilvaSal D'amato 46 - 49.Marcos Rosales 45 - 50.Glenn Trowbridge 45 - 50.,300,1f454354805b6f75,Anderson Silva,f57a8a52ca401ed9,Nick Diaz,NC,NC,108.0,217.0,108.0,217.0,0.0,0.0,57.0,155.0,14.0,19.0,37.0,43.0,103.0,209.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,49.76958525345622,
f4e490d25bd62d39,43563a32c3f10e95,UFC 183: Silva vs Diaz,Anderson Silva vs. Nick Diaz,Middleweight Bout,Overturned ,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,Failed Drug Test by SilvaSal D'amato 46 - 49.Marcos Rosales 45 - 50.Glenn Trowbridge 45 - 50.,300,f57a8a52ca401ed9,Nick Diaz,1f454354805b6f75,Anderson Silva,NC,NC,77.0,223.0,80.0,226.0,0.0,1.0,39.0,140.0,11.0,31.0,27.0,52.0,72.0,207.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,34.52914798206278,0.0
f4e5f49ca3831e64,91181b29be041f1c,UFC 77: Hostile Territory,Stephan Bonnar vs. Eric Schafer,Light Heavyweight Bout,KO/TKO ,2,2:47,3 Rnd (5-5-5),John McCarthy,Punches to Head On Ground ,167,c6a33ff198aaaeeb,Stephan Bonnar,f59f1d3a2ff13edd,Eric Schafer,W,L,30.0,54.0,76.0,109.0,0.0,0.0,26.0,49.0,4.0,5.0,0.0,0.0,2.0,13.0,4.0,5.0,24.0,36.0,0.0,0.0,0.0,230.0,2.0,55.55555555555556,
